# IMAGENAME e1 e2 V0.5.6A RZP SEEING
OMEGA.2013-07-13T00:06:32.886 0.0146693 -0.0257872 1 0.0286430 0.984561
OMEGA.2013-07-13T00:08:03.076 0.00197167 -0.00890877 1 0.0280370 0.958621
OMEGA.2013-03-15T07:16:01.838 0.00479012 -0.00178581 1 0.000165000 0.883943
OMEGA.2013-03-15T07:17:30.258 0.00597068 -0.00899063 1 -0.000165000 0.922903
OMEGA.2013-03-26T05:06:42.380 0.0661840 0.00183293 1 -0.0262950 0.638399
OMEGA.2013-03-26T05:08:07.500 0.0749371 0.0254914 1 -0.0283880 0.661106
OMEGA.2013-04-03T07:20:20.195 -0.0237240 -0.00257135 1 0.0264880 0.942920
OMEGA.2013-04-03T07:21:45.446 0.0516490 0.0122436 1 0.0281950 0.931640
OMEGA.2013-03-18T08:34:00.970 -0.00140496 -0.0124848 1 -0.00225300 1.00113
OMEGA.2013-03-18T08:35:34.350 0.00172336 -0.0379673 1 0.00225300 1.05230
OMEGA.2013-03-25T05:07:23.082 0.0197725 0.0191041 1 -0.0254430 1.17115
OMEGA.2013-03-25T05:08:52.562 0.00470306 0.0259767 1 -0.0295360 1.06367
OMEGA.2013-04-21T06:11:24.917 0.00331139 0.0208377 1 0.00519900 1.25805
OMEGA.2013-04-21T06:12:53.357 0.0362432 -0.00315000 1 0.00701600 1.32359
OMEGA.2013-04-29T05:07:33.754 -0.0295956 -0.0432122 1 -0.0137270 0.607624
OMEGA.2013-04-29T05:09:03.025 -0.0117106 -0.0114479 1 -0.0123380 0.660116
OMEGA.2013-06-15T23:58:04.037 -0.0153524 0.00480568 1 0.0361250 1.20837
OMEGA.2013-06-15T23:59:33.856 -0.000931389 -0.00230490 1 0.0327040 1.30776
OMEGA.2013-03-15T06:16:24.988 -0.00322829 -0.0234728 1 -0.00160900 1.04071
OMEGA.2013-03-15T06:17:50.367 0.0320185 -0.0145883 1 0.00160900 0.996357
OMEGA.2013-03-05T08:40:31.189 -0.0111691 -0.0530625 1 -0.00102900 0.846036
OMEGA.2013-03-05T08:41:56.638 -0.0151165 -0.0388209 1 0.00102900 0.807868
OMEGA.2012-05-19T03:48:26.149 0.0120685 0.0116424 1 0.00131700 0.997581
OMEGA.2012-05-19T03:49:56.660 0.0137582 0.00920797 1 -0.00131700 0.939150
OMEGA.2012-06-26T02:26:56.041 -0.00431093 0.00213400 1 -0.00186200 1.51134
OMEGA.2012-06-26T02:28:21.001 -0.00558475 -0.0298411 1 0.00186200 1.44098
OMEGA.2013-03-12T08:30:58.029 0.0100037 -0.0387176 1 7.40000e-05 0.847403
OMEGA.2013-03-12T08:32:23.579 -0.0198669 -0.00789258 1 -7.40000e-05 0.840038
OMEGA.2013-03-13T08:30:08.819 0.00565499 0.0194497 1 0.000652000 1.13698
OMEGA.2013-03-13T08:31:57.450 -0.0128316 -0.00693184 1 -0.000652000 1.07099
OMEGA.2012-06-26T00:28:26.505 0.0530390 0.0126505 1 -0.0180710 0.666106
OMEGA.2012-06-26T00:29:55.145 0.0833916 0.00163205 1 -0.0178990 0.645826
OMEGA.2012-07-15T00:11:54.683 -0.00913853 -0.0105219 1 0.00567900 1.16755
OMEGA.2012-07-15T00:13:23.363 -0.0142985 -0.0111300 1 0.00901000 1.22064
OMEGA.2012-07-16T00:07:43.889 0.0315400 -0.0107098 1 0.0109940 1.02700
OMEGA.2012-07-16T00:09:08.939 0.0369669 -0.0138979 1 0.0102870 1.05910
OMEGA.2012-04-16T05:55:59.983 0.0636672 0.0231027 1 0.00195200 1.11470
OMEGA.2012-04-16T05:57:29.953 0.0438757 0.0157923 1 -0.00195200 0.997295
OMEGA.2012-05-29T04:13:12.024 -0.0153777 -0.0174160 0 -0.00512200 1.73890
OMEGA.2012-05-29T04:14:41.604 -0.0347203 -0.0246266 1 -0.00683800 1.52725
OMEGA.2012-07-20T00:03:31.486 0.00143945 -0.0280568 1 0.00512300 0.967165
OMEGA.2012-07-20T00:04:56.426 0.00489274 -0.0302600 1 0.00683700 1.04097
OMEGA.2012-07-18T00:09:46.981 0.00380023 -0.00524678 1 -0.000425000 0.679802
OMEGA.2012-07-18T00:11:16.081 0.0104095 0.00123972 1 0.000425000 0.710837
OMEGA.2013-03-13T06:56:01.953 -0.0205944 -0.00101904 1 -0.000521000 1.06367
OMEGA.2013-03-13T06:57:46.594 -0.0149704 0.00327968 1 0.000521000 1.07546
OMEGA.2012-05-29T03:07:54.113 -0.0256196 -0.0245625 1 0.00236900 1.28021
OMEGA.2012-05-29T03:09:19.774 -0.0176046 -0.0250395 1 -0.00236900 1.28558
OMEGA.2013-03-14T07:14:27.995 -0.0195132 -0.00706312 1 0.000455000 1.20689
OMEGA.2013-03-14T07:16:07.805 -0.0132118 0.00314504 1 -0.000455000 1.25639
OMEGA.2013-03-26T06:24:02.145 0.0638915 0.00519518 1 -0.0601160 0.703681
OMEGA.2013-03-26T06:25:27.446 0.0769455 0.00183879 1 -0.0573750 0.703123
OMEGA.2013-06-16T02:13:37.027 0.00377729 -0.0290485 0 0.0307660 1.44774
OMEGA.2013-06-16T02:15:06.408 0.00185749 -0.0162692 0 0.0245570 1.51656
OMEGA.2013-07-13T00:13:03.667 -0.00814721 -0.0211943 1 0.0324130 1.08150
OMEGA.2013-07-13T00:14:33.037 -0.0212996 -0.0114541 1 0.0297550 1.05505
OMEGA.2013-03-15T07:22:17.499 -0.00256693 0.00138866 1 -0.000342000 0.939496
OMEGA.2013-03-15T07:23:45.989 0.000812307 0.00657430 1 0.000342000 0.918183
OMEGA.2013-03-26T05:12:15.321 0.0287084 0.0156939 1 0.0673960 0.711247
OMEGA.2013-03-26T05:13:49.921 0.0289576 0.0394187 1 0.0640930 0.660631
OMEGA.2013-04-03T07:26:16.976 0.0122929 -0.0279277 1 0.124898 0.934668
OMEGA.2013-04-03T07:27:42.256 0.0135091 -0.0331351 0 -0.256388 1.04047
OMEGA.2013-03-18T08:39:02.011 0.00627510 -0.0166461 1 -0.00109200 0.961532
OMEGA.2013-03-18T08:40:35.452 -0.0349865 -0.0285859 1 0.00109200 0.979265
OMEGA.2013-03-25T05:29:23.416 -0.00733970 0.00884081 1 -0.0263270 1.22540
OMEGA.2013-03-25T05:30:48.676 -0.0244778 0.0117556 1 -0.0288510 1.03219
OMEGA.2013-04-21T06:27:23.869 0.00911171 0.000117539 1 0.00685700 1.22796
OMEGA.2013-04-21T06:28:52.330 -2.64941e-05 -0.00336692 1 0.00234700 0.941489
OMEGA.2013-04-29T05:24:40.638 -0.00893257 -0.0362856 1 -0.0137290 0.552652
OMEGA.2013-04-29T05:26:10.010 -0.0433084 -0.00811106 1 -0.00756000 0.639191
OMEGA.2013-06-16T00:08:31.758 -0.0271850 -0.0273942 0 0.0342270 1.36122
OMEGA.2013-06-16T00:10:01.038 -0.0114383 -0.0267739 1 0.0330370 1.16766
OMEGA.2013-03-15T06:23:28.228 0.00264711 -0.0166986 1 -0.00126800 1.02531
OMEGA.2013-03-15T06:24:53.939 0.00101574 -0.0166973 1 0.00126800 0.952420
OMEGA.2013-03-05T08:54:50.711 0.0351927 -0.0243590 1 0.000109000 0.926375
OMEGA.2013-03-05T08:56:19.541 0.0372491 -0.0519252 1 -0.000109000 0.851954
OMEGA.2012-05-19T03:53:32.812 0.00579413 0.00744341 1 0.000634000 1.08753
OMEGA.2012-05-19T03:55:06.792 0.0111909 0.00131870 1 -0.000634000 1.03822
OMEGA.2012-06-26T02:33:55.092 -0.0177097 -0.0207327 1 0.00110600 1.42422
OMEGA.2012-06-26T02:35:24.702 -0.00726679 -0.0230841 1 -0.00110600 1.09480
OMEGA.2013-03-12T08:37:25.511 -0.00132708 -0.0195473 1 -0.000598000 0.798310
OMEGA.2013-03-12T08:38:53.811 0.00694231 -0.0294126 1 0.000598000 0.769379
OMEGA.2013-03-13T08:35:29.200 -0.00195632 0.0206062 1 0.000725000 0.952779
OMEGA.2013-03-13T08:37:14.350 0.00131417 0.0118736 1 -0.000725000 0.993880
OMEGA.2012-06-26T00:39:23.366 0.0628099 0.00846433 1 -0.0258410 0.607436
OMEGA.2012-06-26T00:40:53.036 0.0690279 0.00862216 1 -0.0262470 0.599307
OMEGA.2012-07-15T00:17:53.753 -0.00979805 -0.0133814 1 0.0103020 1.27325
OMEGA.2012-07-15T00:19:24.124 -0.000478970 -0.0256798 1 0.0109430 1.29019
OMEGA.2012-07-16T00:13:49.610 0.0160951 -0.0109021 1 0.0145800 1.49185
OMEGA.2012-07-16T00:15:18.190 0.00842421 -0.0236310 1 0.0162640 1.31262
OMEGA.2012-04-16T06:02:45.176 0.0265632 -0.0114219 1 -0.00104600 1.02778
OMEGA.2012-04-16T06:04:19.788 0.0272639 -0.0131052 1 0.00104600 0.929056
OMEGA.2012-05-29T04:17:48.526 -0.0134473 -0.0203053 0 0.0128340 1.62264
OMEGA.2012-05-29T04:19:15.998 -0.0376744 -0.0140191 0 0.000516000 1.90654
OMEGA.2012-07-20T00:09:47.127 -0.0161100 -0.0214969 1 -9.20000e-05 0.988829
OMEGA.2012-07-20T00:11:13.117 -0.00797279 -0.0210084 1 -0.0132570 0.977152
OMEGA.2012-07-18T00:16:10.922 -0.0233565 -0.0153350 1 0.000142000 0.763807
OMEGA.2012-07-18T00:17:38.342 -0.0222013 -0.0177506 1 -0.000142000 0.773692
OMEGA.2013-03-13T07:09:22.935 -0.0220523 0.00483129 1 -3.10000e-05 1.16005
OMEGA.2013-03-13T07:11:13.156 -0.0168136 0.00278971 1 3.10000e-05 1.17057
OMEGA.2012-05-29T03:14:20.447 -0.00477833 -0.0205679 1 0.0171470 1.07312
OMEGA.2012-05-29T03:15:50.429 -0.0252296 -0.0351366 1 -0.0171470 1.21655
OMEGA.2013-03-14T07:17:47.945 0.00824296 -0.00613672 1 -0.00360200 1.37054
OMEGA.2013-03-14T07:19:30.395 -0.0126596 -0.00381164 1 0.00360200 1.29509
OMEGA.2013-03-26T06:26:56.356 0.0808600 0.0515030 1 -0.0442650 0.933916
OMEGA.2013-03-26T06:28:31.596 0.115340 0.0328926 1 -0.0514990 0.794605
OMEGA.2013-06-16T02:16:36.028 -0.00895083 -0.0121566 0 0.0270710 1.32803
OMEGA.2013-06-16T02:18:05.338 0.0216926 -0.0235718 0 0.0230150 1.55828
OMEGA.2013-07-13T00:16:06.558 0.00700567 -0.00590391 1 0.0229180 0.921843
OMEGA.2013-07-13T00:17:36.058 0.0183206 -0.000116819 1 0.0227600 0.985592
OMEGA.2013-03-15T07:25:19.450 -0.00428971 -0.000535604 1 -0.00154000 0.836126
OMEGA.2013-03-15T07:26:44.730 0.0300105 -0.0111958 1 0.00154000 0.889080
OMEGA.2013-03-26T05:15:23.552 0.0116522 0.0317420 1 0.0431610 0.607286
OMEGA.2013-03-26T05:16:52.291 0.00949823 0.0295951 1 0.0449150 0.557756
OMEGA.2013-04-03T07:29:24.416 -0.0410115 -0.0308200 0 -0.196416 0.891206
OMEGA.2013-04-03T07:30:51.957 0.0228800 -0.0221517 1 0.108340 0.993776
OMEGA.2013-03-18T08:42:06.262 -0.0324178 -0.0159888 1 0.00315300 1.01346
OMEGA.2013-03-18T08:43:36.632 -0.0168255 -0.0105326 1 -0.00315300 1.03671
OMEGA.2013-03-25T05:32:41.777 0.00527344 0.0461073 0 -0.0192180 1.38687
OMEGA.2013-03-25T05:34:12.467 -0.0163692 0.0193003 1 -0.0208760 1.15018
OMEGA.2013-04-21T06:30:24.890 0.0151446 0.0258292 1 0.00534400 0.969665
OMEGA.2013-04-21T06:31:52.790 0.0533133 -0.0204790 1 0.00314600 0.927767
OMEGA.2013-04-29T05:27:39.269 -0.0252631 -0.0607832 1 -0.0152600 0.622157
OMEGA.2013-04-29T05:29:08.519 0.00735819 -0.0481479 1 -0.0130250 0.654161
OMEGA.2013-06-16T00:11:31.329 -0.0132271 -0.0464384 1 0.0311530 1.09375
OMEGA.2013-06-16T00:13:01.789 -0.0240274 -0.0347215 1 0.0287360 1.17958
OMEGA.2013-03-15T06:26:27.239 -0.00255370 -0.0235954 1 -0.000767000 0.900755
OMEGA.2013-03-15T06:27:52.669 -0.0137374 -0.0310465 1 0.000767000 0.875041
OMEGA.2013-03-05T08:57:49.331 -0.0145837 -0.0216549 1 -0.00310300 1.02482
OMEGA.2013-03-05T08:59:19.262 0.0319181 -0.00508751 1 0.00310300 0.955782
OMEGA.2012-05-19T03:57:21.654 0.00484419 0.0131091 1 1.80000e-05 0.853893
OMEGA.2012-05-19T03:58:51.655 0.00502044 0.00648491 1 -1.80000e-05 0.910966
OMEGA.2012-06-26T02:37:24.253 -0.0266662 -0.0292755 1 0.00117400 1.09380
OMEGA.2012-06-26T02:38:51.293 -0.0212238 0.00354996 1 -0.00117400 0.922591
OMEGA.2013-03-12T08:40:23.271 -0.00525665 -0.0258549 1 0.00110100 0.741952
OMEGA.2013-03-12T08:41:56.461 0.00347313 -0.0334979 1 -0.00110100 0.719760
OMEGA.2013-03-13T08:39:00.021 0.00841135 0.0131425 1 0.000998000 1.02563
OMEGA.2013-03-13T08:40:47.711 0.00190274 0.0143501 1 -0.000998000 0.966479
OMEGA.2012-06-26T00:42:58.757 0.133954 0.0119227 1 -0.0206660 0.706580
OMEGA.2012-06-26T00:44:24.667 0.0860015 -0.00879766 1 -0.0208570 0.586846
OMEGA.2012-07-15T00:21:26.484 -0.00310766 -0.0115512 0 0.0152360 1.33116
OMEGA.2012-07-15T00:22:54.405 -0.00145032 -0.00930989 0 0.0140060 1.29633
OMEGA.2012-07-16T00:17:19.380 -0.0151938 -0.0112333 1 0.00757500 0.900528
OMEGA.2012-07-16T00:18:47.130 -0.0113626 -0.0304309 1 0.00470700 0.873618
OMEGA.2012-04-16T06:06:40.419 0.0288312 -0.0120268 1 0.000459000 0.995518
OMEGA.2012-04-16T06:08:15.470 0.0204879 -0.000824439 1 -0.000459000 0.995433
OMEGA.2012-05-29T04:21:19.038 -0.0367783 -0.0176665 0 -0.00721700 2.01865
OMEGA.2012-05-29T04:22:43.810 -0.0177394 -0.0236454 1 -0.00666500 1.44497
OMEGA.2012-07-20T00:13:16.878 -0.00129951 -0.0238346 1 0.00803900 1.14245
OMEGA.2012-07-20T00:14:42.118 -0.000321066 -0.0277781 1 0.00584300 1.07861
OMEGA.2012-07-18T00:19:43.102 -0.0200299 -0.0328307 1 0.000519000 0.788912
OMEGA.2012-07-18T00:21:10.163 -0.00931360 -0.0299170 1 -0.000519000 0.808192
OMEGA.2013-03-13T07:13:05.976 -0.0254100 0.0101495 1 -0.000791000 1.00490
OMEGA.2013-03-13T07:14:50.836 -0.0274264 0.00365045 1 0.000791000 1.04109
OMEGA.2012-05-29T03:17:57.290 -0.0455448 -0.0503315 1 -0.00448700 1.36608
OMEGA.2012-05-29T03:19:23.890 -0.0276177 -0.0308283 1 0.00448700 1.14216
OMEGA.2012-08-13T07:07:10.690 0.0459211 0.0414823 1 0.0879340 1.01524
OMEGA.2012-08-13T07:08:42.090 0.0386385 0.0360921 1 -0.0879340 1.02047
OMEGA.2011-10-24T05:34:24.294 -0.0146193 0.0473355 1 -0.00303400 1.19605
OMEGA.2011-10-24T05:35:50.196 0.0274990 -0.0115854 1 0.00303400 1.26701
OMEGA.2012-09-10T07:19:00.326 0.00921883 -0.00128644 1 -0.00118600 1.03141
OMEGA.2012-09-10T07:20:29.336 0.00316341 -0.00111350 1 0.00118600 0.955680
OMEGA.2012-09-11T06:45:14.141 -0.0119782 -0.00522882 1 -0.00148300 0.936486
OMEGA.2012-09-11T06:46:59.281 -0.0112942 0.00172027 1 0.00148300 0.915361
OMEGA.2011-12-01T03:51:32.295 -0.00455289 0.00765348 1 0.00130700 0.774288
OMEGA.2011-12-01T03:52:57.306 -0.00150385 0.0416385 1 -0.00130700 0.730605
OMEGA.2011-11-25T04:45:22.033 0.00531263 -0.0187276 1 0.00136800 1.09204
OMEGA.2011-11-25T04:46:55.714 0.0141512 -0.0226983 1 -0.00136800 1.12259
OMEGA.2011-12-31T02:16:52.872 0.000235754 0.0211645 1 0.00101600 0.750239
OMEGA.2011-12-31T02:18:21.473 -0.00142727 0.00250751 1 -0.00101600 0.847208
OMEGA.2012-10-21T02:38:28.237 -0.00571382 0.0137921 1 -0.00143700 0.537898
OMEGA.2012-10-21T02:39:56.877 -0.0133031 -0.0184127 1 0.00143700 0.535697
OMEGA.2011-11-24T04:04:10.326 0.00211568 0.00319839 1 -0.0178150 1.15745
OMEGA.2011-11-24T04:05:54.247 -0.00234988 0.00192093 1 -0.0205050 1.10522
OMEGA.2013-07-10T09:07:12.236 -0.0130975 0.00959753 1 0.00787400 1.31975
OMEGA.2013-07-10T09:08:59.206 0.00230412 0.000465536 1 0.00866500 1.28306
OMEGA.2013-08-12T07:21:29.368 0.00959196 -0.00252882 1 0.0180970 1.01140
OMEGA.2013-08-12T07:23:13.609 0.0143894 -0.00787331 1 0.0113230 1.03441
OMEGA.2013-10-09T06:51:12.625 -0.00489845 -0.00705311 0 -0.00128100 2.15415
OMEGA.2013-10-09T06:52:56.906 -0.00898037 -0.00527892 0 -0.00635900 1.58037
OMEGA.2012-08-11T07:27:48.919 -0.00138839 0.00990778 1 -0.00130100 0.989662
OMEGA.2012-08-11T07:29:14.319 -6.95019e-06 -0.0288214 1 0.00130100 1.04708
OMEGA.2011-09-27T08:06:31.871 -0.0141047 0.00820841 1 0.000614000 0.810939
OMEGA.2011-09-27T08:08:02.792 -0.0181241 0.00131897 1 -0.000614000 0.818609
OMEGA.2011-09-15T08:12:29.698 -0.0568999 0.0581877 1 -0.00532300 0.837435
OMEGA.2011-09-15T08:13:55.499 -0.0391113 0.0415624 1 -0.0102260 0.674258
OMEGA.2011-09-19T07:55:29.110 0.00112648 0.0117190 1 0.00776300 0.568165
OMEGA.2011-09-19T07:56:58.891 0.0180506 0.0117049 1 0.00778600 0.541816
OMEGA.2011-09-24T08:39:24.733 0.0271115 0.0271632 1 0.00179200 0.883529
OMEGA.2011-09-24T08:40:55.294 0.0207283 -0.000915776 1 -0.00179200 0.906604
OMEGA.2011-08-25T06:57:03.874 0.0139427 -0.00295926 1 0.00361500 1.24794
OMEGA.2011-08-25T06:58:44.736 0.00706746 -0.000520007 0 -0.138680 1.49809
OMEGA.2011-09-24T07:21:19.448 -0.00364542 -0.00478789 1 0.0694170 0.770036
OMEGA.2011-09-24T07:23:05.068 -0.00289578 0.00509473 1 0.0656480 0.785372
OMEGA.2011-08-22T08:50:00.375 0.0146171 0.0277632 1 0.0245310 0.902227
OMEGA.2011-08-22T08:51:26.246 -0.00325873 -0.0133558 1 0.0277290 0.966674
OMEGA.2011-09-15T06:50:36.750 0.00368493 -0.00373310 1 0.00567500 0.972095
OMEGA.2011-09-15T06:52:02.442 -0.000830915 0.0271521 1 -0.00263500 0.857660
OMEGA.2011-09-20T07:19:21.669 -0.00486324 -0.00356245 1 -0.0284160 0.453851
OMEGA.2011-09-20T07:20:50.120 0.0125760 0.0160181 1 -0.0268830 0.480155
OMEGA.2011-09-30T07:38:01.289 0.0404472 -0.00269495 1 -0.000338000 0.721320
OMEGA.2011-09-30T07:39:31.299 0.0410135 -0.00888989 1 0.000338000 0.688599
OMEGA.2011-08-21T09:13:48.954 -0.00678009 0.000482206 1 -0.00160200 0.930011
OMEGA.2011-08-21T09:15:17.635 -0.00678007 0.00312323 1 0.00160200 0.829193
OMEGA.2011-09-29T07:08:17.925 -0.0402707 0.0105911 1 -0.00382000 0.691286
OMEGA.2011-09-29T07:09:42.846 -0.0614153 0.0273108 1 0.00382000 0.611976
OMEGA.2011-08-28T08:57:25.476 0.00298599 0.00287491 1 0.0579780 1.09547
OMEGA.2011-08-28T08:59:09.887 -0.00574039 -0.000358140 0 0.0586440 1.26681
OMEGA.2011-09-28T07:45:56.763 -0.0345496 -0.0157351 1 -0.0363610 0.838870
OMEGA.2011-09-28T07:47:37.234 -0.0316201 -0.0240962 1 -0.0378390 0.912764
OMEGA.2012-08-24T09:30:25.975 0.0137089 0.00535870 1 -0.0194010 0.951379
OMEGA.2012-08-24T09:32:08.275 0.0115515 0.00895670 1 -0.0230210 0.921630
OMEGA.2011-08-17T10:03:50.151 -0.0382926 0.0333003 1 0.000250000 0.839188
OMEGA.2011-08-17T10:05:14.971 -0.0397590 -0.00540360 1 -0.000250000 0.887251
OMEGA.2012-01-15T01:17:25.592 0.0385930 -0.00746693 1 0.000838000 0.832497
OMEGA.2012-01-15T01:18:55.533 0.0552428 -0.0193080 1 -0.000838000 0.800493
OMEGA.2011-11-23T04:06:33.424 -0.0635529 -0.0579469 1 0.00146800 0.953207
OMEGA.2011-11-23T04:07:58.105 -0.0532664 -0.0380165 1 -0.00146800 0.763102
OMEGA.2012-01-19T01:21:41.983 0.00885906 -0.00784853 1 0.00215300 0.907912
OMEGA.2012-01-19T01:23:08.524 -0.0164623 -0.00194837 1 -0.00215300 1.08322
OMEGA.2012-07-24T09:12:17.751 0.0204646 -0.00395025 1 0.000937000 0.789709
OMEGA.2012-07-24T09:14:00.551 0.0186213 0.00706601 1 -0.000937000 0.805307
OMEGA.2011-11-17T05:30:02.566 -0.0137872 0.0122783 1 0.00104400 0.786255
OMEGA.2011-11-17T05:31:27.197 -0.0155282 0.00823138 1 -0.00104400 0.670607
OMEGA.2011-10-27T02:02:44.804 -0.00445357 -0.00281553 0 0.0148630 1.88807
OMEGA.2011-10-27T02:04:15.265 -0.0169418 -0.00784216 0 0.0214330 1.76281
OMEGA.2012-10-17T03:59:21.298 -0.0742902 0.0674918 1 -0.0149040 0.953971
OMEGA.2012-10-17T04:00:51.858 -0.0535861 0.0208151 1 -0.0213910 0.870047
OMEGA.2011-11-06T05:47:39.382 0.00721774 0.00306059 1 0.000343000 0.688709
OMEGA.2011-11-06T05:49:04.633 0.0157614 0.0176428 1 -0.000343000 0.638587
OMEGA.2012-08-12T09:36:59.982 -0.00221528 -0.00179706 1 -0.000215000 0.990004
OMEGA.2012-08-12T09:38:28.583 -0.000142333 -0.00359874 1 0.000215000 1.00232
OMEGA.2012-09-12T05:34:57.816 0.0273161 0.00835623 1 -0.000271000 0.701384
OMEGA.2012-09-12T05:36:39.897 0.0280884 0.0117123 1 0.000271000 0.712872
OMEGA.2011-11-13T04:40:56.755 0.0442418 0.125344 0 -0.00182000 2.25903
OMEGA.2011-11-13T04:42:22.116 0.0486767 0.126865 0 0.0364650 2.35137
OMEGA.2011-12-04T03:13:02.790 -0.0409797 0.0191682 1 0.0341170 0.592005
OMEGA.2011-12-04T03:14:27.701 0.00965279 -5.98737e-05 1 0.0348170 0.575294
OMEGA.2011-12-14T03:56:46.812 -0.0152965 -0.0286372 1 -0.0517790 0.780042
OMEGA.2011-12-14T03:58:11.793 -0.0242719 -0.0179549 1 -0.0517990 0.756756
OMEGA.2011-09-28T07:57:28.680 -0.0199545 -0.0249554 1 0.00142800 0.744875
OMEGA.2011-09-28T07:59:01.481 -0.000524465 -0.00615448 1 -0.00142800 0.739229
OMEGA.2011-09-16T08:25:24.777 -0.0405530 0.0408591 1 0.00147000 0.659772
OMEGA.2011-09-16T08:26:50.507 -0.0329082 -0.0379068 1 -0.00147000 0.639339
OMEGA.2011-09-25T07:59:48.268 -0.209466 -0.0125863 1 -0.000468000 0.843038
OMEGA.2011-09-25T08:01:13.579 -0.183016 -0.00225280 1 0.000468000 0.745987
OMEGA.2011-08-28T04:42:57.445 0.0124428 -0.0202237 1 -0.0206650 1.07648
OMEGA.2011-08-28T04:44:41.097 0.0353462 -0.0181772 1 -0.0168260 0.979218
OMEGA.2011-09-26T08:09:41.629 0.0153398 -0.00298796 1 0.0192390 0.845581
OMEGA.2011-09-26T08:11:25.200 0.0130243 -0.00245197 1 0.0182520 0.901026
OMEGA.2011-08-25T08:52:22.352 -0.0108883 -0.0174819 0 -0.124497 1.36943
OMEGA.2011-08-25T08:53:47.314 0.00514951 -0.0117357 0 -0.0913430 1.27366
OMEGA.2011-09-19T07:02:27.889 -0.0236097 -0.0113063 1 0.106035 0.579256
OMEGA.2011-09-19T07:03:52.919 -0.0180497 0.0204484 1 0.109804 0.588465
OMEGA.2013-03-14T07:21:14.656 0.00141554 -0.0135817 1 -0.00513200 1.56194
OMEGA.2013-03-14T07:22:55.866 -0.0215912 -0.00623838 1 0.00513200 1.33493
OMEGA.2013-03-26T06:29:59.766 0.0419563 0.0411228 1 -0.0542650 0.767662
OMEGA.2013-03-26T06:31:31.617 0.0878563 0.0216747 1 -0.0463710 0.782878
OMEGA.2013-06-16T02:19:35.889 -0.0146055 -0.0291364 0 0.0313470 1.50266
OMEGA.2013-06-16T02:21:05.019 -0.00770935 -0.0256446 0 0.0255520 1.32423
OMEGA.2013-07-13T00:19:06.058 0.0171840 0.00158233 1 0.0206040 0.925705
OMEGA.2013-07-13T00:20:36.069 0.0237412 -0.0125053 1 0.0231330 1.00409
OMEGA.2013-03-15T07:28:12.470 0.00145494 -0.00753237 1 -0.00136200 0.856848
OMEGA.2013-03-15T07:29:41.230 -0.0225878 -0.0120353 1 0.00136200 0.937893
OMEGA.2013-03-26T05:18:20.762 0.0122546 0.0479058 1 -0.0314480 0.577283
OMEGA.2013-03-26T05:19:54.322 0.0182958 0.0363571 1 -0.0328990 0.598928
OMEGA.2013-04-03T07:32:27.176 -0.0323997 -0.00838444 1 0.0332850 0.926167
OMEGA.2013-04-03T07:33:55.417 -0.0375564 -0.0246250 1 0.0310630 0.965127
OMEGA.2013-03-18T08:45:07.453 -0.0274113 -0.0149128 1 0.00267100 1.01522
OMEGA.2013-03-18T08:46:40.953 -0.0113313 -0.0180455 1 -0.00267100 1.02003
OMEGA.2013-03-25T05:35:37.787 -0.0219855 0.0374083 1 -0.0226370 1.09497
OMEGA.2013-03-25T05:37:02.917 -0.00380474 0.00157561 1 -0.0255670 1.08289
OMEGA.2013-04-21T06:33:20.061 0.0510406 0.000248343 1 0.00636100 0.952444
OMEGA.2013-04-21T06:34:48.490 0.0236522 -0.0785514 1 0.00435400 0.853175
OMEGA.2013-04-29T05:30:37.789 0.0113726 -0.0525131 1 -0.0128970 0.629261
OMEGA.2013-04-29T05:32:07.190 -0.00933111 -0.0468187 1 -0.0121410 0.590080
OMEGA.2013-06-16T00:14:31.029 -0.0117684 -0.0258292 1 0.0320430 1.14650
OMEGA.2013-06-16T00:16:00.339 -0.0196243 -0.0443628 1 0.0304850 1.14223
OMEGA.2013-03-15T06:29:20.569 0.0120080 -0.0190773 1 -0.000941000 0.911029
OMEGA.2013-03-15T06:30:47.710 0.0266440 0.00412247 1 0.000941000 1.02994
OMEGA.2013-03-05T09:00:51.653 0.0149523 0.0134055 1 -0.000665000 1.12340
OMEGA.2013-03-05T09:02:17.532 0.0353114 0.0115337 1 0.000665000 1.08948
OMEGA.2012-05-19T04:01:03.326 0.00648098 0.0180513 1 -0.000219000 0.823683
OMEGA.2012-05-19T04:02:33.246 0.00523375 0.0191370 1 0.000219000 0.915298
OMEGA.2012-06-26T02:40:48.893 -0.0232701 -0.0341466 1 -0.000718000 1.01050
OMEGA.2012-06-26T02:42:13.863 -0.0178727 -0.0104499 1 0.000718000 1.00999
OMEGA.2013-03-12T08:43:22.661 -0.0107128 -0.0248768 1 0.000149000 0.779599
OMEGA.2013-03-12T08:44:53.512 0.00712891 -0.0179590 1 -0.000149000 0.743298
OMEGA.2013-03-13T08:42:39.262 0.00126856 0.0148855 1 -0.000500000 0.934714
OMEGA.2013-03-13T08:44:22.092 0.00127269 0.0194523 1 0.000500000 0.963443
OMEGA.2012-06-26T00:46:33.627 0.0818614 -0.0113373 1 -0.0203030 0.665991
OMEGA.2012-06-26T00:48:01.107 0.0941148 0.0123880 1 -0.0143870 0.643684
OMEGA.2012-07-15T00:24:56.204 -0.00596585 -0.00942918 0 0.0131770 1.21691
